celltype,celltype_safe,database,feature_id,feature_label,disease_NES,disease_FDR,disease_file,disease_direction,pbmc_treatment_NES,pbmc_treatment_file,tested_in_pbmc_treatment,pbmc_recovery_status,pbmc_treatment_skip_reason,duodenum_treatment_NES,duodenum_treatment_file,tested_in_duodenum_treatment,duodenum_recovery_status,duodenum_treatment_skip_reason
Classical monocytes,Classical_monocytes,GO_BP,GO:0006164,purine nucleotide biosynthetic process,2.08212188959122,8.43107681426481e-06,deg_gsea_pooled_vs_within_pool_Monaco_fine_pruned_v3_consistent_disease_direction/pooled/gsea_by_celltype/Classical_monocytes/Classical_monocytes_MildUntreated_vs_HC_pooled_GO_BP_results.csv,Up,-1.13272710022554,deg_gsea_pooled_vs_within_pool_Monaco_fine_pruned_v3_consistent_disease_direction/paired_cross_pool/gsea_by_celltype/Classical_monocytes/Classical_monocytes_MildTreated_vs_MildUntreated_paired_GO_BP_results.csv,TRUE,Recovered after treatment in PBMC,,-1.40846618448783,/vf/users/cheungf/ACEPD/LINEAGE_DOUBLET_ANALYSIS_PANGI_V9/OUTPUT_20251128_141815_WITH_BATCH/Monaco_fine/gsea_results/Monaco_fine__cluster_Classical monocytes_GSEA_GO_Treated_vs_Untreated.csv,TRUE,Recovered after treatment in Duodenum,
Classical monocytes,Classical_monocytes,GO_BP,GO:0019693,ribose phosphate metabolic process,1.86992708704546,1.47323921216966e-05,deg_gsea_pooled_vs_within_pool_Monaco_fine_pruned_v3_consistent_disease_direction/pooled/gsea_by_celltype/Classical_monocytes/Classical_monocytes_MildUntreated_vs_HC_pooled_GO_BP_results.csv,Up,-1.3999610262861,deg_gsea_pooled_vs_within_pool_Monaco_fine_pruned_v3_consistent_disease_direction/paired_cross_pool/gsea_by_celltype/Classical_monocytes/Classical_monocytes_MildTreated_vs_MildUntreated_paired_GO_BP_results.csv,TRUE,Recovered after treatment in PBMC,,-0.979801692998861,/vf/users/cheungf/ACEPD/LINEAGE_DOUBLET_ANALYSIS_PANGI_V9/OUTPUT_20251128_141815_WITH_BATCH/Monaco_fine/gsea_results/Monaco_fine__cluster_Classical monocytes_GSEA_GO_Treated_vs_Untreated.csv,TRUE,Recovered after treatment in Duodenum,
Classical monocytes,Classical_monocytes,GO_BP,GO:0009259,ribonucleotide metabolic process,1.88992312702242,3.05765145805215e-05,deg_gsea_pooled_vs_within_pool_Monaco_fine_pruned_v3_consistent_disease_direction/pooled/gsea_by_celltype/Classical_monocytes/Classical_monocytes_MildUntreated_vs_HC_pooled_GO_BP_results.csv,Up,-1.40632849675742,deg_gsea_pooled_vs_within_pool_Monaco_fine_pruned_v3_consistent_disease_direction/paired_cross_pool/gsea_by_celltype/Classical_monocytes/Classical_monocytes_MildTreated_vs_MildUntreated_paired_GO_BP_results.csv,TRUE,Recovered after treatment in PBMC,,-0.979801692998861,/vf/users/cheungf/ACEPD/LINEAGE_DOUBLET_ANALYSIS_PANGI_V9/OUTPUT_20251128_141815_WITH_BATCH/Monaco_fine/gsea_results/Monaco_fine__cluster_Classical monocytes_GSEA_GO_Treated_vs_Untreated.csv,TRUE,Recovered after treatment in Duodenum,
Classical monocytes,Classical_monocytes,GO_BP,GO:0006091,generation of precursor metabolites and energy,1.75871750520145,3.46729247228244e-05,deg_gsea_pooled_vs_within_pool_Monaco_fine_pruned_v3_consistent_disease_direction/pooled/gsea_by_celltype/Classical_monocytes/Classical_monocytes_MildUntreated_vs_HC_pooled_GO_BP_results.csv,Up,-1.25201493501449,deg_gsea_pooled_vs_within_pool_Monaco_fine_pruned_v3_consistent_disease_direction/paired_cross_pool/gsea_by_celltype/Classical_monocytes/Classical_monocytes_MildTreated_vs_MildUntreated_paired_GO_BP_results.csv,TRUE,Recovered after treatment in PBMC,,0.361592778627286,/vf/users/cheungf/ACEPD/LINEAGE_DOUBLET_ANALYSIS_PANGI_V9/OUTPUT_20251128_141815_WITH_BATCH/Monaco_fine/gsea_results/Monaco_fine__cluster_Classical monocytes_GSEA_GO_Treated_vs_Untreated.csv,TRUE,Not recovered after treatment in Duodenum,
Classical monocytes,Classical_monocytes,GO_BP,GO:0042177,negative regulation of protein catabolic process,2.15813590093215,6.25809742002003e-05,deg_gsea_pooled_vs_within_pool_Monaco_fine_pruned_v3_consistent_disease_direction/pooled/gsea_by_celltype/Classical_monocytes/Classical_monocytes_MildUntreated_vs_HC_pooled_GO_BP_results.csv,Up,-1.06395505475954,deg_gsea_pooled_vs_within_pool_Monaco_fine_pruned_v3_consistent_disease_direction/paired_cross_pool/gsea_by_celltype/Classical_monocytes/Classical_monocytes_MildTreated_vs_MildUntreated_paired_GO_BP_results.csv,TRUE,Recovered after treatment in PBMC,,-0.695578734930548,/vf/users/cheungf/ACEPD/LINEAGE_DOUBLET_ANALYSIS_PANGI_V9/OUTPUT_20251128_141815_WITH_BATCH/Monaco_fine/gsea_results/Monaco_fine__cluster_Classical monocytes_GSEA_GO_Treated_vs_Untreated.csv,TRUE,Recovered after treatment in Duodenum,
Classical monocytes,Classical_monocytes,GO_BP,GO:0072522,purine-containing compound biosynthetic process,1.88519482089462,7.64528837790179e-05,deg_gsea_pooled_vs_within_pool_Monaco_fine_pruned_v3_consistent_disease_direction/pooled/gsea_by_celltype/Classical_monocytes/Classical_monocytes_MildUntreated_vs_HC_pooled_GO_BP_results.csv,Up,-1.31366190458351,deg_gsea_pooled_vs_within_pool_Monaco_fine_pruned_v3_consistent_disease_direction/paired_cross_pool/gsea_by_celltype/Classical_monocytes/Classical_monocytes_MildTreated_vs_MildUntreated_paired_GO_BP_results.csv,TRUE,Recovered after treatment in PBMC,,-1.2024385493042,/vf/users/cheungf/ACEPD/LINEAGE_DOUBLET_ANALYSIS_PANGI_V9/OUTPUT_20251128_141815_WITH_BATCH/Monaco_fine/gsea_results/Monaco_fine__cluster_Classical monocytes_GSEA_GO_Treated_vs_Untreated.csv,TRUE,Recovered after treatment in Duodenum,
Classical monocytes,Classical_monocytes,GO_BP,GO:0030855,epithelial cell differentiation,1.7016607585929,8.0710327450677e-05,deg_gsea_pooled_vs_within_pool_Monaco_fine_pruned_v3_consistent_disease_direction/pooled/gsea_by_celltype/Classical_monocytes/Classical_monocytes_MildUntreated_vs_HC_pooled_GO_BP_results.csv,Up,-1.4237172349761,deg_gsea_pooled_vs_within_pool_Monaco_fine_pruned_v3_consistent_disease_direction/paired_cross_pool/gsea_by_celltype/Classical_monocytes/Classical_monocytes_MildTreated_vs_MildUntreated_paired_GO_BP_results.csv,TRUE,Recovered after treatment in PBMC,,-0.954731918615317,/vf/users/cheungf/ACEPD/LINEAGE_DOUBLET_ANALYSIS_PANGI_V9/OUTPUT_20251128_141815_WITH_BATCH/Monaco_fine/gsea_results/Monaco_fine__cluster_Classical monocytes_GSEA_GO_Treated_vs_Untreated.csv,TRUE,Recovered after treatment in Duodenum,
Classical monocytes,Classical_monocytes,GO_BP,GO:0009895,negative regulation of catabolic process,1.77398395730052,0.000219981251456219,deg_gsea_pooled_vs_within_pool_Monaco_fine_pruned_v3_consistent_disease_direction/pooled/gsea_by_celltype/Classical_monocytes/Classical_monocytes_MildUntreated_vs_HC_pooled_GO_BP_results.csv,Up,-1.03196827185388,deg_gsea_pooled_vs_within_pool_Monaco_fine_pruned_v3_consistent_disease_direction/paired_cross_pool/gsea_by_celltype/Classical_monocytes/Classical_monocytes_MildTreated_vs_MildUntreated_paired_GO_BP_results.csv,TRUE,Recovered after treatment in PBMC,,0.667225952097207,/vf/users/cheungf/ACEPD/LINEAGE_DOUBLET_ANALYSIS_PANGI_V9/OUTPUT_20251128_141815_WITH_BATCH/Monaco_fine/gsea_results/Monaco_fine__cluster_Classical monocytes_GSEA_GO_Treated_vs_Untreated.csv,TRUE,Not recovered after treatment in Duodenum,
Classical monocytes,Classical_monocytes,GO_BP,GO:0022900,electron transport chain,2.03392249771064,0.000303051797921704,deg_gsea_pooled_vs_within_pool_Monaco_fine_pruned_v3_consistent_disease_direction/pooled/gsea_by_celltype/Classical_monocytes/Classical_monocytes_MildUntreated_vs_HC_pooled_GO_BP_results.csv,Up,-1.58439204785937,deg_gsea_pooled_vs_within_pool_Monaco_fine_pruned_v3_consistent_disease_direction/paired_cross_pool/gsea_by_celltype/Classical_monocytes/Classical_monocytes_MildTreated_vs_MildUntreated_paired_GO_BP_results.csv,TRUE,Recovered after treatment in PBMC,,0.916617131344437,/vf/users/cheungf/ACEPD/LINEAGE_DOUBLET_ANALYSIS_PANGI_V9/OUTPUT_20251128_141815_WITH_BATCH/Monaco_fine/gsea_results/Monaco_fine__cluster_Classical monocytes_GSEA_GO_Treated_vs_Untreated.csv,TRUE,Not recovered after treatment in Duodenum,
Classical monocytes,Classical_monocytes,GO_BP,GO:0072655,establishment of protein localization to mitochondrion,2.0097171035381,0.000303051797921704,deg_gsea_pooled_vs_within_pool_Monaco_fine_pruned_v3_consistent_disease_direction/pooled/gsea_by_celltype/Classical_monocytes/Classical_monocytes_MildUntreated_vs_HC_pooled_GO_BP_results.csv,Up,-0.710689085758578,deg_gsea_pooled_vs_within_pool_Monaco_fine_pruned_v3_consistent_disease_direction/paired_cross_pool/gsea_by_celltype/Classical_monocytes/Classical_monocytes_MildTreated_vs_MildUntreated_paired_GO_BP_results.csv,TRUE,Recovered after treatment in PBMC,,1.05136991847701,/vf/users/cheungf/ACEPD/LINEAGE_DOUBLET_ANALYSIS_PANGI_V9/OUTPUT_20251128_141815_WITH_BATCH/Monaco_fine/gsea_results/Monaco_fine__cluster_Classical monocytes_GSEA_GO_Treated_vs_Untreated.csv,TRUE,Not recovered after treatment in Duodenum,
Classical monocytes,Classical_monocytes,GO_BP,GO:1903312,negative regulation of mRNA metabolic process,2.08424329283298,0.000628716283227299,deg_gsea_pooled_vs_within_pool_Monaco_fine_pruned_v3_consistent_disease_direction/pooled/gsea_by_celltype/Classical_monocytes/Classical_monocytes_MildUntreated_vs_HC_pooled_GO_BP_results.csv,Up,-0.800319737219912,deg_gsea_pooled_vs_within_pool_Monaco_fine_pruned_v3_consistent_disease_direction/paired_cross_pool/gsea_by_celltype/Classical_monocytes/Classical_monocytes_MildTreated_vs_MildUntreated_paired_GO_BP_results.csv,TRUE,Recovered after treatment in PBMC,,-0.987600365298281,/vf/users/cheungf/ACEPD/LINEAGE_DOUBLET_ANALYSIS_PANGI_V9/OUTPUT_20251128_141815_WITH_BATCH/Monaco_fine/gsea_results/Monaco_fine__cluster_Classical monocytes_GSEA_GO_Treated_vs_Untreated.csv,TRUE,Recovered after treatment in Duodenum,
Classical monocytes,Classical_monocytes,GO_BP,GO:0009165,nucleotide biosynthetic process,1.81608480227262,0.000629014751056445,deg_gsea_pooled_vs_within_pool_Monaco_fine_pruned_v3_consistent_disease_direction/pooled/gsea_by_celltype/Classical_monocytes/Classical_monocytes_MildUntreated_vs_HC_pooled_GO_BP_results.csv,Up,-1.17580970089549,deg_gsea_pooled_vs_within_pool_Monaco_fine_pruned_v3_consistent_disease_direction/paired_cross_pool/gsea_by_celltype/Classical_monocytes/Classical_monocytes_MildTreated_vs_MildUntreated_paired_GO_BP_results.csv,TRUE,Recovered after treatment in PBMC,,-1.40846618448783,/vf/users/cheungf/ACEPD/LINEAGE_DOUBLET_ANALYSIS_PANGI_V9/OUTPUT_20251128_141815_WITH_BATCH/Monaco_fine/gsea_results/Monaco_fine__cluster_Classical monocytes_GSEA_GO_Treated_vs_Untreated.csv,TRUE,Recovered after treatment in Duodenum,
Classical monocytes,Classical_monocytes,GO_BP,GO:0051248,negative regulation of protein metabolic process,1.596112847869,0.000657464326841953,deg_gsea_pooled_vs_within_pool_Monaco_fine_pruned_v3_consistent_disease_direction/pooled/gsea_by_celltype/Classical_monocytes/Classical_monocytes_MildUntreated_vs_HC_pooled_GO_BP_results.csv,Up,-1.31218969229262,deg_gsea_pooled_vs_within_pool_Monaco_fine_pruned_v3_consistent_disease_direction/paired_cross_pool/gsea_by_celltype/Classical_monocytes/Classical_monocytes_MildTreated_vs_MildUntreated_paired_GO_BP_results.csv,TRUE,Recovered after treatment in PBMC,,-1.0950432986371,/vf/users/cheungf/ACEPD/LINEAGE_DOUBLET_ANALYSIS_PANGI_V9/OUTPUT_20251128_141815_WITH_BATCH/Monaco_fine/gsea_results/Monaco_fine__cluster_Classical monocytes_GSEA_GO_Treated_vs_Untreated.csv,TRUE,Recovered after treatment in Duodenum,
Classical monocytes,Classical_monocytes,GO_BP,GO:0006163,purine nucleotide metabolic process,1.68435116753689,0.00082212800812685,deg_gsea_pooled_vs_within_pool_Monaco_fine_pruned_v3_consistent_disease_direction/pooled/gsea_by_celltype/Classical_monocytes/Classical_monocytes_MildUntreated_vs_HC_pooled_GO_BP_results.csv,Up,-1.56855893642129,deg_gsea_pooled_vs_within_pool_Monaco_fine_pruned_v3_consistent_disease_direction/paired_cross_pool/gsea_by_celltype/Classical_monocytes/Classical_monocytes_MildTreated_vs_MildUntreated_paired_GO_BP_results.csv,TRUE,Recovered after treatment in PBMC,,-1.12721163019705,/vf/users/cheungf/ACEPD/LINEAGE_DOUBLET_ANALYSIS_PANGI_V9/OUTPUT_20251128_141815_WITH_BATCH/Monaco_fine/gsea_results/Monaco_fine__cluster_Classical monocytes_GSEA_GO_Treated_vs_Untreated.csv,TRUE,Recovered after treatment in Duodenum,
Classical monocytes,Classical_monocytes,GO_BP,GO:1905515,non-motile cilium assembly,-2.16757078387897,0.000865259251815912,deg_gsea_pooled_vs_within_pool_Monaco_fine_pruned_v3_consistent_disease_direction/pooled/gsea_by_celltype/Classical_monocytes/Classical_monocytes_MildUntreated_vs_HC_pooled_GO_BP_results.csv,Down,0.833605907506692,deg_gsea_pooled_vs_within_pool_Monaco_fine_pruned_v3_consistent_disease_direction/paired_cross_pool/gsea_by_celltype/Classical_monocytes/Classical_monocytes_MildTreated_vs_MildUntreated_paired_GO_BP_results.csv,TRUE,Recovered after treatment in PBMC,,,,FALSE,Not tested in duodenum treatment,
Classical monocytes,Classical_monocytes,GO_BP,GO:0045785,positive regulation of cell adhesion,1.64287039164668,0.000890635976833292,deg_gsea_pooled_vs_within_pool_Monaco_fine_pruned_v3_consistent_disease_direction/pooled/gsea_by_celltype/Classical_monocytes/Classical_monocytes_MildUntreated_vs_HC_pooled_GO_BP_results.csv,Up,-1.5499990326952,deg_gsea_pooled_vs_within_pool_Monaco_fine_pruned_v3_consistent_disease_direction/paired_cross_pool/gsea_by_celltype/Classical_monocytes/Classical_monocytes_MildTreated_vs_MildUntreated_paired_GO_BP_results.csv,TRUE,Recovered after treatment in PBMC,,-0.936004289335777,/vf/users/cheungf/ACEPD/LINEAGE_DOUBLET_ANALYSIS_PANGI_V9/OUTPUT_20251128_141815_WITH_BATCH/Monaco_fine/gsea_results/Monaco_fine__cluster_Classical monocytes_GSEA_GO_Treated_vs_Untreated.csv,TRUE,Recovered after treatment in Duodenum,
Classical monocytes,Classical_monocytes,GO_BP,GO:0048002,antigen processing and presentation of peptide antigen,2.11465111520912,0.00113606789069034,deg_gsea_pooled_vs_within_pool_Monaco_fine_pruned_v3_consistent_disease_direction/pooled/gsea_by_celltype/Classical_monocytes/Classical_monocytes_MildUntreated_vs_HC_pooled_GO_BP_results.csv,Up,-2.09112816270775,deg_gsea_pooled_vs_within_pool_Monaco_fine_pruned_v3_consistent_disease_direction/paired_cross_pool/gsea_by_celltype/Classical_monocytes/Classical_monocytes_MildTreated_vs_MildUntreated_paired_GO_BP_results.csv,TRUE,Recovered after treatment in PBMC,,-2.14373616167259,/vf/users/cheungf/ACEPD/LINEAGE_DOUBLET_ANALYSIS_PANGI_V9/OUTPUT_20251128_141815_WITH_BATCH/Monaco_fine/gsea_results/Monaco_fine__cluster_Classical monocytes_GSEA_GO_Treated_vs_Untreated.csv,TRUE,Recovered after treatment in Duodenum,
Classical monocytes,Classical_monocytes,GO_BP,GO:1903311,regulation of mRNA metabolic process,1.69733642584322,0.00148396746793165,deg_gsea_pooled_vs_within_pool_Monaco_fine_pruned_v3_consistent_disease_direction/pooled/gsea_by_celltype/Classical_monocytes/Classical_monocytes_MildUntreated_vs_HC_pooled_GO_BP_results.csv,Up,-0.781673822886743,deg_gsea_pooled_vs_within_pool_Monaco_fine_pruned_v3_consistent_disease_direction/paired_cross_pool/gsea_by_celltype/Classical_monocytes/Classical_monocytes_MildTreated_vs_MildUntreated_paired_GO_BP_results.csv,TRUE,Recovered after treatment in PBMC,,-0.820737304976874,/vf/users/cheungf/ACEPD/LINEAGE_DOUBLET_ANALYSIS_PANGI_V9/OUTPUT_20251128_141815_WITH_BATCH/Monaco_fine/gsea_results/Monaco_fine__cluster_Classical monocytes_GSEA_GO_Treated_vs_Untreated.csv,TRUE,Recovered after treatment in Duodenum,
Classical monocytes,Classical_monocytes,GO_BP,GO:0034446,substrate adhesion-dependent cell spreading,2.10137187174479,0.00149466902481855,deg_gsea_pooled_vs_within_pool_Monaco_fine_pruned_v3_consistent_disease_direction/pooled/gsea_by_celltype/Classical_monocytes/Classical_monocytes_MildUntreated_vs_HC_pooled_GO_BP_results.csv,Up,-1.65597285347183,deg_gsea_pooled_vs_within_pool_Monaco_fine_pruned_v3_consistent_disease_direction/paired_cross_pool/gsea_by_celltype/Classical_monocytes/Classical_monocytes_MildTreated_vs_MildUntreated_paired_GO_BP_results.csv,TRUE,Recovered after treatment in PBMC,,0.692316704585366,/vf/users/cheungf/ACEPD/LINEAGE_DOUBLET_ANALYSIS_PANGI_V9/OUTPUT_20251128_141815_WITH_BATCH/Monaco_fine/gsea_results/Monaco_fine__cluster_Classical monocytes_GSEA_GO_Treated_vs_Untreated.csv,TRUE,Not recovered after treatment in Duodenum,
Classical monocytes,Classical_monocytes,GO_BP,GO:0060341,regulation of cellular localization,1.58870372961764,0.00216394295859026,deg_gsea_pooled_vs_within_pool_Monaco_fine_pruned_v3_consistent_disease_direction/pooled/gsea_by_celltype/Classical_monocytes/Classical_monocytes_MildUntreated_vs_HC_pooled_GO_BP_results.csv,Up,-1.20340509809345,deg_gsea_pooled_vs_within_pool_Monaco_fine_pruned_v3_consistent_disease_direction/paired_cross_pool/gsea_by_celltype/Classical_monocytes/Classical_monocytes_MildTreated_vs_MildUntreated_paired_GO_BP_results.csv,TRUE,Recovered after treatment in PBMC,,0.83937226417498,/vf/users/cheungf/ACEPD/LINEAGE_DOUBLET_ANALYSIS_PANGI_V9/OUTPUT_20251128_141815_WITH_BATCH/Monaco_fine/gsea_results/Monaco_fine__cluster_Classical monocytes_GSEA_GO_Treated_vs_Untreated.csv,TRUE,Not recovered after treatment in Duodenum,
Classical monocytes,Classical_monocytes,GO_BP,GO:0043542,endothelial cell migration,1.83766659449627,0.00219455526553952,deg_gsea_pooled_vs_within_pool_Monaco_fine_pruned_v3_consistent_disease_direction/pooled/gsea_by_celltype/Classical_monocytes/Classical_monocytes_MildUntreated_vs_HC_pooled_GO_BP_results.csv,Up,-1.3170645506024,deg_gsea_pooled_vs_within_pool_Monaco_fine_pruned_v3_consistent_disease_direction/paired_cross_pool/gsea_by_celltype/Classical_monocytes/Classical_monocytes_MildTreated_vs_MildUntreated_paired_GO_BP_results.csv,TRUE,Recovered after treatment in PBMC,,0.984612492130683,/vf/users/cheungf/ACEPD/LINEAGE_DOUBLET_ANALYSIS_PANGI_V9/OUTPUT_20251128_141815_WITH_BATCH/Monaco_fine/gsea_results/Monaco_fine__cluster_Classical monocytes_GSEA_GO_Treated_vs_Untreated.csv,TRUE,Not recovered after treatment in Duodenum,
Classical monocytes,Classical_monocytes,GO_BP,GO:0030099,myeloid cell differentiation,1.59108877215894,0.00286696852061843,deg_gsea_pooled_vs_within_pool_Monaco_fine_pruned_v3_consistent_disease_direction/pooled/gsea_by_celltype/Classical_monocytes/Classical_monocytes_MildUntreated_vs_HC_pooled_GO_BP_results.csv,Up,-1.28598824695,deg_gsea_pooled_vs_within_pool_Monaco_fine_pruned_v3_consistent_disease_direction/paired_cross_pool/gsea_by_celltype/Classical_monocytes/Classical_monocytes_MildTreated_vs_MildUntreated_paired_GO_BP_results.csv,TRUE,Recovered after treatment in PBMC,,-1.15174495477382,/vf/users/cheungf/ACEPD/LINEAGE_DOUBLET_ANALYSIS_PANGI_V9/OUTPUT_20251128_141815_WITH_BATCH/Monaco_fine/gsea_results/Monaco_fine__cluster_Classical monocytes_GSEA_GO_Treated_vs_Untreated.csv,TRUE,Recovered after treatment in Duodenum,
Classical monocytes,Classical_monocytes,GO_BP,GO:0010811,positive regulation of cell-substrate adhesion,1.94206300392959,0.0029974050886712,deg_gsea_pooled_vs_within_pool_Monaco_fine_pruned_v3_consistent_disease_direction/pooled/gsea_by_celltype/Classical_monocytes/Classical_monocytes_MildUntreated_vs_HC_pooled_GO_BP_results.csv,Up,-1.42408834229188,deg_gsea_pooled_vs_within_pool_Monaco_fine_pruned_v3_consistent_disease_direction/paired_cross_pool/gsea_by_celltype/Classical_monocytes/Classical_monocytes_MildTreated_vs_MildUntreated_paired_GO_BP_results.csv,TRUE,Recovered after treatment in PBMC,,1.27413438920578,/vf/users/cheungf/ACEPD/LINEAGE_DOUBLET_ANALYSIS_PANGI_V9/OUTPUT_20251128_141815_WITH_BATCH/Monaco_fine/gsea_results/Monaco_fine__cluster_Classical monocytes_GSEA_GO_Treated_vs_Untreated.csv,TRUE,Not recovered after treatment in Duodenum,
Classical monocytes,Classical_monocytes,GO_BP,GO:0030162,regulation of proteolysis,1.65769788125624,0.00310233788921725,deg_gsea_pooled_vs_within_pool_Monaco_fine_pruned_v3_consistent_disease_direction/pooled/gsea_by_celltype/Classical_monocytes/Classical_monocytes_MildUntreated_vs_HC_pooled_GO_BP_results.csv,Up,-1.04888984553206,deg_gsea_pooled_vs_within_pool_Monaco_fine_pruned_v3_consistent_disease_direction/paired_cross_pool/gsea_by_celltype/Classical_monocytes/Classical_monocytes_MildTreated_vs_MildUntreated_paired_GO_BP_results.csv,TRUE,Recovered after treatment in PBMC,,1.06105058831502,/vf/users/cheungf/ACEPD/LINEAGE_DOUBLET_ANALYSIS_PANGI_V9/OUTPUT_20251128_141815_WITH_BATCH/Monaco_fine/gsea_results/Monaco_fine__cluster_Classical monocytes_GSEA_GO_Treated_vs_Untreated.csv,TRUE,Not recovered after treatment in Duodenum,
